"categoria","termino","descripcion","genes_universo","genes_conjunto","esperados","p","genes","q"
"Process","GO:0006355","Regulation of transcription, DNA-templated",34,14,6,0.000937546045080358,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;greA;rpoH;yacG",0.0921659201491187
"Process","GO:0051252","Regulation of RNA metabolic process",34,14,6,0.000937546045080358,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;greA;rpoH;yacG",0.0921659201491187
"Process","GO:1903506","Regulation of nucleic acid-templated transcription",34,14,6,0.000937546045080358,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;greA;rpoH;yacG",0.0921659201491187
"Process","GO:2001141","Regulation of RNA biosynthetic process",34,14,6,0.000937546045080358,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;greA;rpoH;yacG",0.0921659201491187
"Process","GO:0009266","Response to temperature stimulus",4,4,0.7,0.000950164125248647,"clpB;dnaJ;lon;rpoH",0.0921659201491187
"Process","GO:0009408","Response to heat",4,4,0.7,0.000950164125248647,"clpB;dnaJ;lon;rpoH",0.0921659201491187
"Process","GO:0050794","Regulation of cellular process",66,22,11.7,0.00112709926453622,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS02065;RS02110;RS03090;RS03095;RS04400;RS04785;RS06475;RS06480;RS06670;efp;greA;lpdA;phoU;rpoH;tsf;yacG",0.0937102531371539
"Process","GO:0019219","Regulation of nucleobase-containing compound metabolic process",35,14,6.2,0.00132113795551377,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;greA;rpoH;yacG",0.0961127862636269
"Process","GO:0006090","Pyruvate metabolic process",15,8,2.7,0.00172449120362951,"RS00690;RS00695;RS02575;RS02580;RS05110;pdhA;tpiA;ubiC",0.111517097834708
"Process","GO:0050789","Regulation of biological process",87,26,15.4,0.00249220389411024,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS02065;RS02110;RS03090;RS03095;RS04400;RS04590;RS04605;RS04785;RS06475;RS06480;RS06670;efp;greA;lpdA;murA;murD;phoU;rpoH;tsf;yacG",0.113746829788311
"Process","GO:0006096","Glycolytic process",7,5,1.2,0.00254073674784886,"RS00690;RS00695;RS02580;RS05110;tpiA",0.113746829788311
"Process","GO:0006757","ATP generation from ADP",7,5,1.2,0.00254073674784886,"RS00690;RS00695;RS02580;RS05110;tpiA",0.113746829788311
"Process","GO:0046031","ADP metabolic process",7,5,1.2,0.00254073674784886,"RS00690;RS00695;RS02580;RS05110;tpiA",0.113746829788311
"Process","GO:0065007","Biological regulation",93,27,16.4,0.0032782668647006,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS02065;RS02110;RS03090;RS03095;RS04400;RS04590;RS04605;RS04785;RS06475;RS06480;RS06670;efp;greA;lpdA;murA;murD;nhaA;phoU;rpoH;tsf;yacG",0.120698257085695
"Process","GO:0000160","Phosphorelay signal transduction system",20,9,3.5,0.00393932490311584,"RS00300;RS01625;RS02060;RS02065;RS02110;RS04400;RS04785;RS06475;RS06480",0.120698257085695
"Process","GO:0007165","Signal transduction",20,9,3.5,0.00393932490311584,"RS00300;RS01625;RS02060;RS02065;RS02110;RS04400;RS04785;RS06475;RS06480",0.120698257085695
"Process","GO:0023052","Signaling",20,9,3.5,0.00393932490311584,"RS00300;RS01625;RS02060;RS02065;RS02110;RS04400;RS04785;RS06475;RS06480",0.120698257085695
"Process","GO:0035556","Intracellular signal transduction",20,9,3.5,0.00393932490311584,"RS00300;RS01625;RS02060;RS02065;RS02110;RS04400;RS04785;RS06475;RS06480",0.120698257085695
"Process","GO:0009628","Response to abiotic stimulus",5,4,0.9,0.00409058056801465,"clpB;dnaJ;lon;rpoH",0.120698257085695
"Process","GO:0031323","Regulation of cellular metabolic process",51,17,9,0.00423196033274277,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;phoU;rpoH;tsf;yacG",0.120698257085695
"Process","GO:0006086","acetyl-CoA biosynthetic process from pyruvate",3,3,0.5,0.00544630158389946,"RS02575;RS02580;pdhA",0.120698257085695
"Process","GO:0006457","Protein folding",14,7,2.5,0.00545192309678126,"RS01900;clpB;dnaJ;dnaK;groES;groL;grpE",0.120698257085695
"Process","GO:0006165","Nucleoside diphosphate phosphorylation",8,5,1.4,0.00580678900068635,"RS00690;RS00695;RS02580;RS05110;tpiA",0.120698257085695
"Process","GO:0009135","Purine nucleoside diphosphate metabolic process",8,5,1.4,0.00580678900068635,"RS00690;RS00695;RS02580;RS05110;tpiA",0.120698257085695
"Process","GO:0009179","Purine ribonucleoside diphosphate metabolic process",8,5,1.4,0.00580678900068635,"RS00690;RS00695;RS02580;RS05110;tpiA",0.120698257085695
"Process","GO:0009185","Ribonucleoside diphosphate metabolic process",8,5,1.4,0.00580678900068635,"RS00690;RS00695;RS02580;RS05110;tpiA",0.120698257085695
"Process","GO:0016052","Carbohydrate catabolic process",8,5,1.4,0.00580678900068635,"RS00690;RS00695;RS02580;RS05110;tpiA",0.120698257085695
"Process","GO:0046939","Nucleotide phosphorylation",8,5,1.4,0.00580678900068635,"RS00690;RS00695;RS02580;RS05110;tpiA",0.120698257085695
"Process","GO:0009889","Regulation of biosynthetic process",49,16,8.7,0.00691217587002183,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;rpoH;tsf;yacG",0.129770527624281
"Process","GO:0010556","Regulation of macromolecule biosynthetic process",49,16,8.7,0.00691217587002183,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;rpoH;tsf;yacG",0.129770527624281
"Process","GO:0031326","Regulation of cellular biosynthetic process",49,16,8.7,0.00691217587002183,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;rpoH;tsf;yacG",0.129770527624281
"Keyword","KW-0670","Pyruvate",7,5,1.2,0.00254073674784886,"RS02575;RS02580;murA;pdhA;ubiC",0.170161757246469
"Keyword","KW-0346","Stress response",13,7,2.3,0.00319950678813137,"RS02960;clpB;dnaJ;dnaK;grpE;lon;rpoH",0.170161757246469
"Keyword","KW-0805","Transcription regulation",23,10,4.1,0.00323091944138866,"RS00300;RS00805;RS01625;RS02060;RS03090;RS04785;RS06475;RS06670;greA;rpoH",0.170161757246469
"Process","GO:0010468","Regulation of gene expression",51,16,9,0.010587674475531,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;rpoH;tsf;yacG",0.19256332952372
"Keyword","KW-0804","Transcription",28,11,4.9,0.00521834938645674,"RS00300;RS00805;RS01625;RS02060;RS03090;RS04785;RS06475;RS06670;greA;rpoH;rpoZ",0.206124800765041
"Process","GO:0019222","Regulation of metabolic process",56,17,9.9,0.0121067732260014,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;phoU;rpoH;tsf;yacG",0.213519455076752
"Process","GO:0051171","Regulation of nitrogen compound metabolic process",53,16,9.4,0.0156655263988508,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;rpoH;tsf;yacG",0.25567143439241
"Process","GO:0080090","Regulation of primary metabolic process",53,16,9.4,0.0156655263988508,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;rpoH;tsf;yacG",0.25567143439241
"Process","GO:0032787","Monocarboxylic acid metabolic process",36,12,6.4,0.0158147279005614,"RS00690;RS00695;RS02575;RS02580;RS05110;fabA;fabB;fabI;fabI;pdhA;tpiA;ubiC",0.25567143439241
"Function","GO:0005515","Protein binding",11,7,1.9,0.000848744550876055,"RS01900;RS05340;dnaJ;dnaK;greA;groL;grpE",0.261413321669825
"Process","GO:0006085","acetyl-CoA biosynthetic process",4,3,0.7,0.0189347139598519,"RS02575;RS02580;pdhA",0.294634956172918
"Process","GO:0009132","Nucleoside diphosphate metabolic process",10,5,1.8,0.0192373339081974,"RS00690;RS00695;RS02580;RS05110;tpiA",0.294634956172918
"Process","GO:0051301","Cell division",25,9,4.4,0.0212358041139866,"RS02535;RS04400;RS04590;RS04605;murA;murD;tolB;tolQ;yihA",0.316903538316415
"Process","GO:0060255","Regulation of macromolecule metabolic process",55,16,9.7,0.022460666308125,"RS00300;RS00365;RS00805;RS01625;RS02030;RS02060;RS03090;RS03095;RS04785;RS06475;RS06670;efp;greA;rpoH;tsf;yacG",0.326802694783219
"KEGG","bbk00010","Glycolysis / Gluconeogenesis",17,8,3,0.00470869396917672,"RS00690;RS00695;RS02575;RS02580;RS05110;lpdA;pdhA;tpiA",0.339025965780724
"Keyword","KW-0902","Two-component regulatory system",9,5,1.6,0.0112059539715017,"RS00300;RS02060;RS04785;RS06475;RS06480",0.34787246250522
"Keyword","KW-0143","Chaperone",16,7,2.8,0.0132103466774134,"clpB;dnaJ;dnaK;groES;groL;grpE;rimM",0.34787246250522
"Keyword","KW-0690","Ribosome biogenesis",7,4,1.2,0.0212909227382319,"rimM;rimP;ruvX;ybeY",0.480566541805807
"Process","GO:0007154","Cell communication",27,9,4.8,0.0352700077887285,"RS00300;RS01625;RS02060;RS02065;RS02110;RS04400;RS04785;RS06475;RS06480",0.500662061781463
"Keyword","KW-0597","Phosphoprotein",18,7,3.2,0.0267672377877046,"RS00300;RS01625;RS02060;RS04400;RS04785;RS06475;dnaK",0.528652946307165
"Process","GO:0006084","acetyl-CoA metabolic process",5,3,0.9,0.0412009140476078,"RS02575;RS02580;pdhA",0.570926951802565
"KEGG","bbk02020","Two-component system",28,10,4.9,0.0163086417188711,"RS01425;RS02110;RS03030;RS03155;RS04400;RS04785;RS06015;RS06475;RS06480;chpT",0.587111101879359
"Keyword","KW-0324","Glycolysis",5,3,0.9,0.0412009140476078,"RS00690;RS05110;tpiA",0.660419388253463
"Keyword","KW-0489","Methyltransferase",32,10,5.7,0.04179869545908,"RS00365;RS01645;RS04045;RS04480;RS06130;RS06680;RS06685;rsmH;trmD;ubiG",0.660419388253463
"Keyword","KW-0238","DNA-binding",56,15,9.9,0.0538914336756219,"RS00300;RS00805;RS01330;RS01625;RS02060;RS02365;RS03090;RS04785;RS06030;RS06075;RS06475;RS06670;dnaN;greA;rpoH",0.706238469485771
"Keyword","KW-0131","Cell cycle",25,8,4.4,0.0581082285019938,"RS04400;RS04590;RS04605;murA;murD;tolB;tolQ;yihA",0.706238469485771
"Keyword","KW-0132","Cell division",25,8,4.4,0.0581082285019938,"RS04400;RS04590;RS04605;murA;murD;tolB;tolQ;yihA",0.706238469485771
"Keyword","KW-0963","Cytoplasm",188,41,33.2,0.0655153785609299,"RS00690;RS00805;RS01050;RS01315;RS01920;RS04045;RS04480;RS04605;RS06020;RS06030;RS06680;clpB;cysS;dapA;dapF;dnaJ;dnaN;efp;fabA;frr;fsa;gltX;groES;groL;grpE;lon;murA;murD;phoU;rimM;rimP;rpoH;rsmH;ruvX;serS;smpB;tpiA;trmD;tsf;ubiC;ybeY",0.739387843759066
"Keyword","KW-0312","Gluconeogenesis",3,2,0.5,0.0823648377995872,"RS05110;tpiA",0.813352773270924
"Keyword","KW-0704","Schiff base",3,2,0.5,0.0823648377995872,"dapA;fsa",0.813352773270924
"KEGG","bbk00130","Ubiquinone and other terpenoid-quinone biosynthesis",6,3,1.1,0.0718252973514882,"RS00470;ubiC;ubiG",0.920980148476933
"KEGG","bbk00051","Fructose and mannose metabolism",3,2,0.5,0.0823648377995872,"RS00695;tpiA",0.920980148476933
"KEGG","bbk01120","Microbial metabolism in diverse environments",60,15,10.6,0.0909771903540963,"RS00690;RS00695;RS01315;RS01425;RS02575;RS02580;RS05110;RS05340;dapA;dapF;fsa;gltX;lpdA;pdhA;tpiA",0.920980148476933
"KEGG","bbk00260","Glycine, serine and threonine metabolism",11,4,1.9,0.112422934216687,"RS01315;RS05110;RS05340;lpdA",0.920980148476933
"KEGG","bbk01230","Biosynthesis of amino acids",48,12,8.5,0.123336124717205,"RS00690;RS00695;RS01315;RS01425;RS05110;RS05340;aroC;dapA;dapF;fsa;ilvC;tpiA",0.920980148476933
"KEGG","bbk01110","Biosynthesis of secondary metabolites",129,28,22.8,0.125019602173429,"RS00470;RS00690;RS00695;RS01015;RS01315;RS02575;RS02580;RS02820;RS03030;RS05110;RS05290;RS05340;aroC;dapA;dapF;fabI;fabI;fsa;gltX;guaB;ilvC;lpdA;pdhA;purE;ribB;tpiA;ubiC;ubiG",0.920980148476933
"KEGG","bbk00261","Monobactam biosynthesis",4,2,0.7,0.145794961639323,"RS05340;dapA",0.920980148476933
"KEGG","bbk00300","Lysine biosynthesis",12,4,2.1,0.146307264230431,"RS04605;RS05340;dapA;dapF",0.920980148476933
"KEGG","bbk00680","Methane metabolism",8,3,1.4,0.153496691412822,"RS00695;RS01315;RS05110",0.920980148476933
"KEGG","bbk00780","Biotin metabolism",8,3,1.4,0.153496691412822,"fabB;fabI;fabI",0.920980148476933
"Pfam","PF01168","Alanine racemase, N-terminal domain",4,3,0.7,0.0189347139598519,"RS00520;RS05290;alr",0.927800984032743
"Keyword","KW-0456","Lyase",28,8,4.9,0.104063174512351,"RS00695;RS01015;aroC;dapA;fabA;purE;ribB;ubiC",0.948508611844542
"Keyword","KW-0457","Lysine biosynthesis",7,3,1.2,0.10972607831143,"RS05340;dapA;dapF",0.948508611844542
"Keyword","KW-0949","S-adenosyl-L-methionine",24,7,4.2,0.114061162183837,"RS00365;RS01645;RS04045;RS06680;rsmH;trmD;ubiG",0.948508611844542
"Process","GO:0007049","Cell cycle",22,7,3.9,0.0766175024276108,"RS02535;RS04605;murA;murD;tolB;tolQ;yihA",0.998673658319995
"Process","GO:0006549","Isoleucine metabolic process",3,2,0.5,0.0823648377995872,"RS05340;ilvC",0.998673658319995
"Process","GO:0009081","Branched-chain amino acid metabolic process",3,2,0.5,0.0823648377995872,"RS05340;ilvC",0.998673658319995
"Process","GO:0009082","Branched-chain amino acid biosynthetic process",3,2,0.5,0.0823648377995872,"RS05340;ilvC",0.998673658319995
"Process","GO:0009097","Isoleucine biosynthetic process",3,2,0.5,0.0823648377995872,"RS05340;ilvC",0.998673658319995
"Process","GO:0009226","Nucleotide-sugar biosynthetic process",3,2,0.5,0.0823648377995872,"RS06020;murA",0.998673658319995
"Function","GO:0016830","Carbon-carbon lyase activity",12,6,2.1,0.0101971465001431,"RS00695;RS01015;RS05290;fsa;ribB;ubiC",1
"Function","GO:0004222","Metalloendopeptidase activity",6,4,1.1,0.0105765307437273,"RS01600;RS01980;htpX;ybeY",1
"InterPro","IPR001789","Signal transduction response regulator, receiver domain",13,6,2.3,0.0161951233961532,"RS00300;RS01625;RS02060;RS04400;RS04785;RS06475",1
"InterPro","IPR011006","CheY-like superfamily",13,6,2.3,0.0161951233961532,"RS00300;RS01625;RS02060;RS04400;RS04785;RS06475",1
"Function","GO:0044183","Protein folding chaperone",4,3,0.7,0.0189347139598519,"dnaK;groES;groL",1
"Function","GO:0140662","ATP-dependent protein folding chaperone",4,3,0.7,0.0189347139598519,"dnaK;groES;groL",1
"InterPro","IPR016032","Signal transduction response regulator, C-terminal effector",4,3,0.7,0.0189347139598519,"RS00300;RS02060;RS04785",1
"Function","GO:0051082","Unfolded protein binding",7,4,1.2,0.0212909227382319,"RS01900;dnaJ;dnaK;groL",1
"InterPro","IPR001867","OmpR/PhoB-type DNA-binding domain",7,4,1.2,0.0212909227382319,"RS00300;RS02060;RS04785;RS06475",1
"InterPro","IPR039420","Transcriptional regulatory protein WalR-like",7,4,1.2,0.0212909227382319,"RS00300;RS02060;RS04785;RS06475",1
"Function","GO:0008237","Metallopeptidase activity",14,6,2.5,0.0242525236206822,"RS01600;RS01980;RS05890;htpX;tldD;ybeY",1
"Function","GO:0016829","Lyase activity",31,10,5.5,0.0338012560313721,"RS00695;RS01015;RS05290;aroC;dapA;fabA;fsa;purE;ribB;ubiC",1
"Function","GO:0003677","DNA binding",86,22,15.2,0.0357447452158782,"RS00300;RS00805;RS01325;RS01330;RS01625;RS02030;RS02060;RS02365;RS02455;RS03090;RS03095;RS04785;RS05180;RS06030;RS06075;RS06475;RS06670;dnaN;greA;lon;rpoH;rpoZ",1
"Function","GO:0008270","Zinc ion binding",24,8,4.2,0.0463090526978316,"RS02030;RS05905;cysS;dnaJ;gltX;htpX;yacG;ybeY",1
"Function","GO:0016853","Isomerase activity",29,9,5.1,0.0546513094050126,"RS01395;RS02535;RS05110;alr;dapF;fabA;groL;purE;tpiA",1
"Function","GO:0004312","Fatty acid synthase activity",9,4,1.6,0.0572303384791981,"fabA;fabB;fabI;fabI",1
"InterPro","IPR029066","PLP-binding barrel",6,3,1.1,0.0718252973514882,"RS00520;RS05290;alr",1
"Function","GO:0016624","Oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",3,2,0.5,0.0823648377995872,"RS02575;pdhA",1
"Function","GO:0016628","Oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",3,2,0.5,0.0823648377995872,"fabI;fabI",1
"Function","GO:0016705","Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3,2,0.5,0.0823648377995872,"RS00470;trhO",1
"Function","GO:0016855","Racemase and epimerase activity, acting on amino acids and derivatives",3,2,0.5,0.0823648377995872,"alr;dapF",1
"Function","GO:0030527","Structural constituent of chromatin",3,2,0.5,0.0823648377995872,"RS03090;RS06670",1
"Function","GO:0036361","Racemase activity, acting on amino acids and derivatives",3,2,0.5,0.0823648377995872,"alr;dapF",1
"Function","GO:0047661","Amino-acid racemase activity",3,2,0.5,0.0823648377995872,"alr;dapF",1
"Function","GO:0098772","Molecular function regulator activity",3,2,0.5,0.0823648377995872,"grpE;yacG",1
"InterPro","IPR000119","Histone-like DNA-binding protein",3,2,0.5,0.0823648377995872,"RS03090;RS06670",1
"InterPro","IPR001623","DnaJ domain",3,2,0.5,0.0823648377995872,"RS01900;dnaJ",1
"InterPro","IPR010992","Integration host factor (IHF)-like DNA-binding domain superfamily",3,2,0.5,0.0823648377995872,"RS03090;RS06670",1
"InterPro","IPR036869","Chaperone J-domain superfamily",3,2,0.5,0.0823648377995872,"RS01900;dnaJ",1
"Process","GO:0032259","Methylation",36,10,6.4,0.0863581572057002,"RS00365;RS01645;RS04045;RS04480;RS06130;RS06680;RS06685;rsmH;trmD;ubiG",1
"Function","GO:0008168","Methyltransferase activity",36,10,6.4,0.0863581572057002,"RS00365;RS01645;RS04045;RS04480;RS06130;RS06680;RS06685;rsmH;trmD;ubiG",1
"Process","GO:0046394","Carboxylic acid biosynthetic process",56,14,9.9,0.100598376080161,"RS01315;RS01425;RS05340;alr;aroC;dapA;dapF;fabA;fabB;fabI;fabI;ilvC;serS;ubiC",1
"Process","GO:0006414","Translational elongation",7,3,1.2,0.10972607831143,"efp;smpB;tsf",1
"Process","GO:0035384","Thioester biosynthetic process",7,3,1.2,0.10972607831143,"RS02575;RS02580;pdhA",1
"Process","GO:0042592","Homeostatic process",7,3,1.2,0.10972607831143,"lpdA;nhaA;phoU",1
"Process","GO:0071616","acyl-CoA biosynthetic process",7,3,1.2,0.10972607831143,"RS02575;RS02580;pdhA",1
"Process","GO:0016053","Organic acid biosynthetic process",57,14,10.1,0.113177464330359,"RS01315;RS01425;RS05340;alr;aroC;dapA;dapF;fabA;fabB;fabI;fabI;ilvC;serS;ubiC",1
"Process","GO:0009141","Nucleoside triphosphate metabolic process",24,7,4.2,0.114061162183837,"RS00690;RS00695;RS02550;RS02580;RS04480;RS05110;tpiA",1
"Process","GO:1901607","Alpha-amino acid biosynthetic process",29,8,5.1,0.12288674217229,"RS01315;RS01425;RS05340;alr;dapA;dapF;ilvC;serS",1
"Process","GO:0001510","RNA methylation",20,6,3.5,0.124735829257937,"RS00365;RS01645;RS04045;RS06685;rsmH;trmD",1
"Process","GO:0009199","Ribonucleoside triphosphate metabolic process",20,6,3.5,0.124735829257937,"RS00690;RS00695;RS02550;RS02580;RS05110;tpiA",1
"Function","GO:0016810","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",20,6,3.5,0.124735829257937,"RS02550;RS04405;RS05370;RS05850;RS05905;def",1
"Component","GO:0005737","Cytoplasm",214,44,37.8,0.128965230269718,"RS00690;RS00805;RS01050;RS01920;RS02580;RS04045;RS04480;RS04605;RS06020;RS06030;RS06685;clpB;cysS;dapA;dapF;dnaJ;dnaN;efp;fabA;frr;fsa;gltX;groES;groL;grpE;lon;murA;murD;phoU;rimM;rimP;rpoH;rpsO;rsmH;ruvX;serS;smpB;tpiA;trmD;trxB;tsf;ubiC;ubiG;ybeY",1
"Process","GO:0006094","Gluconeogenesis",4,2,0.7,0.145794961639323,"RS05110;tpiA",1
"Process","GO:0009070","Serine family amino acid biosynthetic process",4,2,0.7,0.145794961639323,"RS01315;serS",1
"Process","GO:0009225","Nucleotide-sugar metabolic process",4,2,0.7,0.145794961639323,"RS06020;murA",1
"Process","GO:0009394","2-deoxyribonucleotide metabolic process",4,2,0.7,0.145794961639323,"RS04480;RS05850",1
"Process","GO:0019319","Hexose biosynthetic process",4,2,0.7,0.145794961639323,"RS05110;tpiA",1
"Process","GO:0019692","Deoxyribose phosphate metabolic process",4,2,0.7,0.145794961639323,"RS04480;RS05850",1
"Process","GO:0042274","Ribosomal small subunit biogenesis",4,2,0.7,0.145794961639323,"rimM;rimP",1
"Function","GO:0016854","Racemase and epimerase activity",4,2,0.7,0.145794961639323,"alr;dapF",1
"Function","GO:0016860","Intramolecular oxidoreductase activity",4,2,0.7,0.145794961639323,"fabA;tpiA",1
"Function","GO:0019239","Deaminase activity",4,2,0.7,0.145794961639323,"RS05850;RS05905",1
"Function","GO:0046983","Protein dimerization activity",4,2,0.7,0.145794961639323,"RS05340;grpE",1
"Function","GO:0070567","Cytidylyltransferase activity",4,2,0.7,0.145794961639323,"RS02820;RS06020",1
"Keyword","KW-0450","Lipoyl",4,2,0.7,0.145794961639323,"RS02575;RS02580",1
"Keyword","KW-0786","Thiamine pyrophosphate",4,2,0.7,0.145794961639323,"RS02575;pdhA",1
"Keyword","KW-0810","Translation regulation",4,2,0.7,0.145794961639323,"RS03090;RS06670",1
"InterPro","IPR002347","Short-chain dehydrogenase/reductase SDR",4,2,0.7,0.145794961639323,"fabI;fabI",1
"InterPro","IPR003016","2-oxo acid dehydrogenase, lipoyl-binding site",4,2,0.7,0.145794961639323,"RS02575;RS02580",1
"InterPro","IPR004101","Mur ligase, C-terminal",4,2,0.7,0.145794961639323,"RS04605;murD",1
"InterPro","IPR014722","Ribosomal protein L2, domain 2",4,2,0.7,0.145794961639323,"efp;rplX",1
"InterPro","IPR023753","FAD/NAD(P)-binding domain",4,2,0.7,0.145794961639323,"lpdA;trxB",1
"Pfam","PF02875","Mur ligase family, glutamate ligase domain",4,2,0.7,0.145794961639323,"RS04605;murD",1
"Process","GO:0008652","Cellular amino acid biosynthetic process",35,9,6.2,0.148549690698391,"RS01315;RS01425;RS05340;alr;aroC;dapA;dapF;ilvC;serS",1
"Process","GO:0044283","Small molecule biosynthetic process",85,19,15,0.151518408938131,"RS00470;RS01315;RS01425;RS05110;RS05340;alr;aroC;dapA;dapF;fabA;fabB;fabI;fabI;ilvC;ribB;serS;tpiA;ubiC;ubiG",1
"Process","GO:0000041","Transition metal ion transport",8,3,1.4,0.153496691412822,"RS02220;RS05395;ccmA",1
"Process","GO:0006637","acyl-CoA metabolic process",8,3,1.4,0.153496691412822,"RS02575;RS02580;pdhA",1
"Process","GO:0006743","Ubiquinone metabolic process",8,3,1.4,0.153496691412822,"RS00470;ubiC;ubiG",1
"Process","GO:0006744","Ubiquinone biosynthetic process",8,3,1.4,0.153496691412822,"RS00470;ubiC;ubiG",1
"Process","GO:0006826","Iron ion transport",8,3,1.4,0.153496691412822,"RS02220;RS05395;ccmA",1
"Process","GO:0009085","Lysine biosynthetic process",8,3,1.4,0.153496691412822,"RS05340;dapA;dapF",1
"Process","GO:0009089","Lysine biosynthetic process via diaminopimelate",8,3,1.4,0.153496691412822,"RS05340;dapA;dapF",1
"Process","GO:0035383","Thioester metabolic process",8,3,1.4,0.153496691412822,"RS02575;RS02580;pdhA",1
"Process","GO:0042180","Cellular ketone metabolic process",8,3,1.4,0.153496691412822,"RS00470;ubiC;ubiG",1
"Process","GO:0042181","Ketone biosynthetic process",8,3,1.4,0.153496691412822,"RS00470;ubiC;ubiG",1
"Process","GO:0046451","Diaminopimelate metabolic process",8,3,1.4,0.153496691412822,"RS05340;dapA;dapF",1
"Process","GO:1901661","Quinone metabolic process",8,3,1.4,0.153496691412822,"RS00470;ubiC;ubiG",1
"Process","GO:1901663","Quinone biosynthetic process",8,3,1.4,0.153496691412822,"RS00470;ubiC;ubiG",1
"Function","GO:0000155","Phosphorelay sensor kinase activity",8,3,1.4,0.153496691412822,"RS02065;RS02110;RS06480",1
"Function","GO:0016903","Oxidoreductase activity, acting on the aldehyde or oxo group of donors",8,3,1.4,0.153496691412822,"RS02575;RS05340;pdhA",1
"InterPro","IPR004358","Signal transduction histidine kinase-related protein, C-terminal",8,3,1.4,0.153496691412822,"RS02065;RS02110;RS06480",1
"InterPro","IPR029026","tRNA (guanine-N1-)-methyltransferase, N-terminal",8,3,1.4,0.153496691412822,"RS04045;RS06685;trmD",1
"InterPro","IPR029028","Alpha/beta knot methyltransferases",8,3,1.4,0.153496691412822,"RS04045;RS06685;trmD",1
"InterPro","IPR036097","Signal transduction histidine kinase, dimerisation/phosphoacceptor domain superfamily",8,3,1.4,0.153496691412822,"RS02065;RS02110;RS06480",1
"Keyword","KW-0413","Isomerase",26,7,4.6,0.159460818417399,"RS01395;RS05110;alr;dapF;fabA;purE;tpiA",1
"Process","GO:0046034","ATP metabolic process",17,5,3,0.166157374432496,"RS00690;RS00695;RS02580;RS05110;tpiA",1
"Function","GO:0004175","Endopeptidase activity",17,5,3,0.166157374432496,"RS01600;RS01980;htpX;lon;ybeY",1
"InterPro","IPR013785","Aldolase-type TIM barrel",17,5,3,0.166157374432496,"RS00695;dapA;fsa;guaB;tpiA",1
"Process","GO:0033865","Nucleoside bisphosphate metabolic process",13,4,2.3,0.183581051250686,"RS02255;RS02575;RS02580;pdhA",1
"Process","GO:0033875","Ribonucleoside bisphosphate metabolic process",13,4,2.3,0.183581051250686,"RS02255;RS02575;RS02580;pdhA",1
"Process","GO:0034032","Purine nucleoside bisphosphate metabolic process",13,4,2.3,0.183581051250686,"RS02255;RS02575;RS02580;pdhA",1
"Keyword","KW-0698","rRNA processing",13,4,2.3,0.183581051250686,"RS06130;RS06680;rsmH;ybeY",1
"InterPro","IPR036890","Histidine kinase/HSP90-like ATPase superfamily",13,4,2.3,0.183581051250686,"RS02065;RS02110;RS06480;chpT",1
"Function","GO:0140096","Catalytic activity, acting on a protein",67,15,11.8,0.187424978993483,"RS01600;RS01980;RS02065;RS02110;RS02535;RS02580;RS05330;RS05890;RS05995;RS06480;htpX;lon;tldD;trxB;ybeY",1
"Process","GO:0009056","Catabolic process",32,8,5.7,0.188999586938008,"RS00690;RS00695;RS01920;RS02580;RS04405;RS05110;lon;tpiA",1
"Process","GO:1901575","Organic substance catabolic process",32,8,5.7,0.188999586938008,"RS00690;RS00695;RS01920;RS02580;RS04405;RS05110;lon;tpiA",1
