"","baseMean","log2FoldChange","lfcSE","pvalue","padj","wp"
"lcl|NC_008783.1_cds_WP_005766269.1_273",1038.78589285524,0.0839807983400727,0.125316557321571,0.390929629898479,0.508189202071173,"WP_005766269.1"
"lcl|NC_008783.1_cds_WP_005766272.1_274",623.453393635725,-0.249054721047685,0.136501193933854,0.0293627392304669,0.0622448049876625,"WP_005766272.1"
"lcl|NC_008783.1_cds_WP_005766273.1_275",2219.934348611,-0.0088366092520144,0.189582051236807,0.954337649008072,0.964923305524373,"WP_005766273.1"
"lcl|NC_008783.1_cds_WP_005766275.1_276",1005.20078604979,1.22516625618491,0.267746622688696,8.15948366102508e-07,6.361176406786e-06,"WP_005766275.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS01630_277",461.328598207822,0.507922235856713,0.232170240161573,0.0128785328828509,0.031145023400364,"BARBAKC583_RS01630"
"lcl|NC_008783.1_cds_WP_005766280.1_278",1782.68300428992,0.77198868978986,0.173724848714369,4.36412886621651e-06,2.72183826656135e-05,"WP_005766280.1"
"lcl|NC_008783.1_cds_WP_005766282.1_279",762.861073016254,-1.24256182731502,0.16186791241962,2.87377342820107e-15,1.70271075620913e-13,"WP_005766282.1"
"lcl|NC_008783.1_cds_WP_005766284.1_280",532.689224445912,0.615578276471966,0.183478428558978,0.000434856153646071,0.00160618341456213,"WP_005766284.1"
"lcl|NC_008783.1_cds_WP_005766286.1_281",689.514625234975,-0.505955906134535,0.186270824158275,0.00332310777819033,0.00974723444840481,"WP_005766286.1"
"lcl|NC_008783.1_cds_WP_005766289.1_282",334.347054346862,-0.249726621976118,0.297380947866326,0.284546211245872,0.39823437613936,"WP_005766289.1"
"lcl|NC_008783.1_cds_WP_005766292.1_283",645.1925346847,-0.282701073991465,0.231284000530537,0.127083238092866,0.207143930041328,"WP_005766292.1"
"lcl|NC_008783.1_cds_WP_005766295.1_284",238.35112351531,-0.0933411779935438,0.172626113141768,0.49699746711069,0.615846078604041,"WP_005766295.1"
"lcl|NC_008783.1_cds_WP_005766297.1_285",343.988112484615,-0.339524259832381,0.257363456604429,0.101734117296763,0.174717288400963,"WP_005766297.1"
"lcl|NC_008783.1_cds_WP_005766299.1_286",5655.54417519972,-0.0620755438834053,0.137954258200788,0.571262104162399,0.679834992790976,"WP_005766299.1"
"lcl|NC_008783.1_cds_WP_005766301.1_287",732.918675693433,-0.276089079983863,0.292535411150318,0.230291427007749,0.338579827548614,"WP_005766301.1"
"lcl|NC_008783.1_cds_WP_005766303.1_288",301.957001754654,-0.0670311818433303,0.219141044882048,0.704853849486041,0.793965600419162,"WP_005766303.1"
"lcl|NC_008783.1_cds_WP_005766305.1_289",1327.96816192441,0.781861930588186,0.266459583387162,0.00128546816970103,0.00420795519639702,"WP_005766305.1"
"lcl|NC_008783.1_cds_WP_005766307.1_290",132.441202199015,0.181815532390594,0.335375773297375,0.483999077103964,0.601824665653932,"WP_005766307.1"
"lcl|NC_008783.1_cds_WP_005766309.1_291",501.383345573976,-0.0168920545605583,0.231669909669387,0.928344663550417,0.950811085831672,"WP_005766309.1"
"lcl|NC_008783.1_cds_WP_011807312.1_292",2128.92040661249,-0.400866197331167,0.32556976580395,0.118705501924163,0.196593269963126,"WP_011807312.1"
"lcl|NC_008783.1_cds_WP_005766313.1_293",865.06408419378,-0.681235858797769,0.358318644438879,0.0204608733806178,0.0465376870557237,"WP_005766313.1"
"lcl|NC_008783.1_cds_WP_005766315.1_294",176.928313375895,0.0465423644956765,0.165609000116237,0.727725996012179,0.809039543471011,"WP_005766315.1"
"lcl|NC_008783.1_cds_WP_005766317.1_295",564.053179356746,-0.449127073036498,0.191597559241049,0.00897458299058634,0.0229695050622998,"WP_005766317.1"
"lcl|NC_008783.1_cds_WP_005766321.1_296",238.001673451449,0.0223826544258403,0.194469136450066,0.887454854544379,0.929826704363474,"WP_005766321.1"
"lcl|NC_008783.1_cds_WP_005766323.1_297",4263.58200684053,0.356357725016751,0.130829067543036,0.0032313338573807,0.00957282655249031,"WP_005766323.1"
"lcl|NC_008783.1_cds_WP_005766325.1_298",8962.38402605022,0.0682301157393391,0.21109616277829,0.688933598700349,0.781979228409879,"WP_005766325.1"
"lcl|NC_008783.1_cds_WP_005766326.1_299",826.333094768992,-0.563533463986995,0.122177485439898,2.73884071368082e-06,1.79310842304518e-05,"WP_005766326.1"
