"","baseMean","log2FoldChange","lfcSE","pvalue","padj","wp"
"lcl|NC_008783.1_cds_WP_005767864.1_1045",74.3240323238471,0.532069817872621,0.271125946777971,0.020520568767005,0.0497876094674875,"WP_005767864.1"
"lcl|NC_008783.1_cds_WP_005767865.1_1046",242.964714542383,0.275113583685889,0.33981515165643,0.284123184820858,0.419453679336528,"WP_005767865.1"
"lcl|NC_008783.1_cds_WP_005767866.1_1047",2017.43487243145,0.283748735799601,0.200226187457057,0.0707801050279048,0.13897785133174,"WP_005767866.1"
"lcl|NC_008783.1_cds_WP_005767867.1_1048",118.167541153502,-0.385631755939729,0.338876300366872,0.137505232273895,0.239420875018076,"WP_005767867.1"
"lcl|NC_008783.1_cds_WP_005767868.1_1049",132.682193552844,-0.545660987645706,0.257222260697099,0.0141292908182919,0.0364496770134056,"WP_005767868.1"
"lcl|NC_008783.1_cds_WP_005767869.1_1050",210.893357830142,-0.0847623983380223,0.198735481710272,0.57888223041648,0.699384245727666,"WP_005767869.1"
"lcl|NC_008783.1_cds_WP_005767870.1_1051",1000.30648395903,0.572757124099431,0.194664340517143,0.0017148451309353,0.00609722713221439,"WP_005767870.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS05845_1052",122.816004354809,0.0981477443314559,0.30705731203062,0.678224516564133,0.779012718780298,"BARBAKC583_RS05845"
"lcl|NC_008783.1_cds_WP_005767874.1_1053",390.035381957642,0.6777716845656,0.160041073643609,1.39054715540843e-05,8.82118757549667e-05,"WP_005767874.1"
"lcl|NC_008783.1_cds_WP_005767876.1_1054",5743.65048634809,0.563791522323945,0.482234166789494,0.100584275615489,0.187546113903526,"WP_005767876.1"
"lcl|NC_008783.1_cds_WP_005767877.1_1055",264.708126440914,0.28145293724563,0.292757280635145,0.208864309158816,0.326678126874554,"WP_005767877.1"
"lcl|NC_008783.1_cds_WP_005767879.1_1056",117.587001767506,-1.19439548320646,0.257440332295312,6.95690246067157e-07,6.37649598193541e-06,"WP_005767879.1"
"lcl|NC_008783.1_cds_WP_005767881.1_1057",437.418628726063,-0.640159458559232,0.225490701287871,0.00214178012555524,0.00732909730825838,"WP_005767881.1"
"lcl|NC_008783.1_cds_WP_005767883.1_1058",428.590246957849,-0.562677779477815,0.190721701590124,0.00169109037543771,0.00603087651963328,"WP_005767883.1"
"lcl|NC_008783.1_cds_WP_005767885.1_1059",331.034979100186,-1.35896975583064,0.317175839873219,2.21386625785953e-06,1.74747843287045e-05,"WP_005767885.1"
"lcl|NC_008783.1_cds_BARBAKC583_RS05885_1060",992.595605795625,0.37806720668909,0.3410649808717,0.146954344133439,0.250711734083562,"BARBAKC583_RS05885"
"lcl|NC_008783.1_cds_WP_005767886.1_1061",1537.78919942235,1.15240065600133,0.153202337283686,1.27584098230483e-14,5.80998355018813e-13,"WP_005767886.1"
"lcl|NC_008783.1_cds_WP_005767888.1_1062",74.2093973741245,-0.624011076882355,0.360137006223895,0.0310499601413804,0.0706983707834507,"WP_005767888.1"
"lcl|NC_008783.1_cds_WP_005767890.1_1063",936.502542697673,-0.593466947682425,0.325218715434608,0.0264418745921705,0.0616283061360825,"WP_005767890.1"
"lcl|NC_008783.1_cds_WP_005767892.1_1064",101.904744702249,0.573526195079222,0.285315894071202,0.0178436635882831,0.0444776793442677,"WP_005767892.1"
"lcl|NC_008783.1_cds_WP_005767894.1_1065",3619.70143228022,-1.0647194821486,0.264108790167765,1.50205149842505e-05,9.45972858582586e-05,"WP_005767894.1"
"lcl|NC_008783.1_cds_WP_005767896.1_1066",2991.70157392783,1.59091719901275,0.220551187972935,3.65468234022982e-14,1.54540853244004e-12,"WP_005767896.1"
"lcl|NC_008783.1_cds_WP_005767899.1_1067",92872.4632235593,-1.61529865330266,0.391042155251836,1.95524841164295e-06,1.56419872931436e-05,"WP_005767899.1"
"lcl|NC_008783.1_cds_WP_005767902.1_1068",5760.11216344924,0.529917176856721,0.399890295174528,0.0809550157404902,0.155098282583722,"WP_005767902.1"
"lcl|NC_008783.1_cds_WP_005767905.1_1069",20.7156567224088,0.208512178149171,0.372896281700086,0.452801396188268,0.589530421011311,"WP_005767905.1"
"lcl|NC_008783.1_cds_WP_005767908.1_1070",1829.32249797885,-0.700020923164315,0.366303259949793,0.0190024260580854,0.0469705061644531,"WP_005767908.1"
"lcl|NC_008783.1_cds_WP_172952870.1_1071",648.966709036419,-1.10373444370745,0.187114663089062,9.64281547487292e-10,1.87165467577861e-08,"WP_172952870.1"
